INFO:root:Establishing Channel
INFO:pika.adapters.blocking_connection:Created channel=1
INFO:root:[x] Sent 3750
INFO:root:[x] Sent 1979
INFO:root:[x] Sent 787
INFO:root:[x] Sent 6830
INFO:root:[x] Sent 2727
INFO:root:[x] Sent 5973
INFO:root:[x] Sent 7981
INFO:root:[x] Sent 3790
INFO:root:[x] Sent 905
INFO:root:[x] Sent 1784
INFO:root:[x] Sent 3633
INFO:root:[x] Sent 6658
INFO:root:[x] Sent 3846
INFO:root:[x] Sent 1935
INFO:root:[x] Sent 2138
INFO:root:[x] Sent 2668
INFO:root:[x] Sent 5057
INFO:root:[x] Sent 5610
INFO:root:[x] Sent 725
INFO:root:[x] Sent 2143
INFO:root:[x] Sent 3463
INFO:root:[x] Sent 3109
INFO:root:[x] Sent 3566
INFO:root:[x] Sent 7610
INFO:root:[x] Sent 6189
INFO:root:[x] Sent 2588
INFO:root:[x] Sent 7518
INFO:root:[x] Sent 644
INFO:root:[x] Sent 8776
INFO:root:[x] Sent 7373
INFO:root:[x] Sent 5280
INFO:root:[x] Sent 1719
INFO:root:[x] Sent 174
INFO:root:[x] Sent 4837
INFO:root:[x] Sent 8688
INFO:root:[x] Sent 5670
INFO:root:[x] Sent 5482
INFO:root:[x] Sent 6573
INFO:root:[x] Sent 1288
INFO:root:[x] Sent 5574
INFO:root:[x] Sent 2819
INFO:root:[x] Sent 3034
INFO:root:[x] Sent 6993
INFO:root:[x] Sent 8761
INFO:root:[x] Sent 169
INFO:root:[x] Sent 429
INFO:root:[x] Sent 2075
INFO:root:[x] Sent 2274
INFO:root:[x] Sent 5433
INFO:root:[x] Sent 902
INFO:root:[x] Sent 4672
INFO:root:[x] Sent 6629
INFO:root:[x] Sent 2655
INFO:root:[x] Sent 6837
INFO:root:[x] Sent 4800
INFO:root:[x] Sent 3839
INFO:root:[x] Sent 4308
INFO:root:[x] Sent 6052
INFO:root:[x] Sent 1901
INFO:root:[x] Sent 6585
INFO:root:[x] Sent 8580
INFO:root:[x] Sent 3237
INFO:root:[x] Sent 5024
INFO:root:[x] Sent 2771
INFO:root:[x] Sent 5418
INFO:root:[x] Sent 6138
INFO:root:[x] Sent 8508
INFO:root:[x] Sent 396
INFO:root:[x] Sent 6038
INFO:root:[x] Sent 5919
INFO:root:[x] Sent 6539
INFO:root:[x] Sent 6691
INFO:root:[x] Sent 7058
INFO:root:[x] Sent 386
INFO:root:[x] Sent 3822
INFO:root:[x] Sent 5571
INFO:root:[x] Sent 104
INFO:root:[x] Sent 26
INFO:root:[x] Sent 3966
INFO:root:[x] Sent 6016
INFO:root:[x] Sent 853
INFO:root:[x] Sent 8685
INFO:root:[x] Sent 3344
INFO:root:[x] Sent 7056
INFO:root:[x] Sent 4882
INFO:root:[x] Sent 1641
INFO:root:[x] Sent 620
INFO:root:[x] Sent 465
INFO:root:[x] Sent 819
INFO:root:[x] Sent 983
INFO:root:[x] Sent 8378
INFO:root:[x] Sent 3046
INFO:root:[x] Sent 6081
INFO:root:[x] Sent 3751
INFO:root:[x] Sent 5596
INFO:root:[x] Sent 1467
INFO:root:[x] Sent 1234
INFO:root:[x] Sent 4872
INFO:root:[x] Sent 8593
INFO:root:[x] Sent 8300
INFO:root:[x] Sent 8785
INFO:root:[x] Sent 212
INFO:root:[x] Sent 4380
INFO:root:[x] Sent 1236
INFO:root:[x] Sent 1531
INFO:root:[x] Sent 6145
INFO:root:[x] Sent 8942
INFO:root:[x] Sent 2330
INFO:root:[x] Sent 7978
INFO:root:[x] Sent 2855
INFO:root:[x] Sent 7109
INFO:root:[x] Sent 444
INFO:root:[x] Sent 3229
INFO:root:[x] Sent 920
INFO:root:[x] Sent 3212
INFO:root:[x] Sent 3874
INFO:root:[x] Sent 951
INFO:root:[x] Sent 202
INFO:root:[x] Sent 1324
INFO:root:[x] Sent 4780
INFO:root:[x] Sent 1045
INFO:root:[x] Sent 2145
INFO:root:[x] Sent 6133
INFO:root:[x] Sent 2228
INFO:pika.adapters.blocking_connection:Closing connection (200): Normal shutdown
INFO:pika.channel:Closing channel (200): 'Normal shutdown' on <Channel number=1 OPEN conn=<SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x0000014D455CE2C0> params=<ConnectionParameters host=localhost port=5672 virtual_host=/ ssl=False>>>
INFO:pika.channel:Received <Channel.CloseOk> on <Channel number=1 CLOSING conn=<SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x0000014D455CE2C0> params=<ConnectionParameters host=localhost port=5672 virtual_host=/ ssl=False>>>
INFO:pika.connection:Closing connection (200): 'Normal shutdown'
INFO:pika.adapters.utils.io_services_utils:Aborting transport connection: state=1; <socket.socket fd=1608, family=AddressFamily.AF_INET6, type=SocketKind.SOCK_STREAM, proto=6, laddr=('::1', 54978, 0, 0), raddr=('::1', 5672, 0, 0)>
INFO:pika.adapters.utils.io_services_utils:_AsyncTransportBase._initate_abort(): Initiating abrupt asynchronous transport shutdown: state=1; error=None; <socket.socket fd=1608, family=AddressFamily.AF_INET6, type=SocketKind.SOCK_STREAM, proto=6, laddr=('::1', 54978, 0, 0), raddr=('::1', 5672, 0, 0)>
INFO:pika.adapters.utils.io_services_utils:Deactivating transport: state=1; <socket.socket fd=1608, family=AddressFamily.AF_INET6, type=SocketKind.SOCK_STREAM, proto=6, laddr=('::1', 54978, 0, 0), raddr=('::1', 5672, 0, 0)>
INFO:pika.connection:AMQP stack terminated, failed to connect, or aborted: opened=True, error-arg=None; pending-error=ConnectionClosedByClient: (200) 'Normal shutdown'
INFO:pika.connection:Stack terminated due to ConnectionClosedByClient: (200) 'Normal shutdown'
INFO:pika.adapters.utils.io_services_utils:Closing transport socket and unlinking: state=3; <socket.socket fd=1608, family=AddressFamily.AF_INET6, type=SocketKind.SOCK_STREAM, proto=6, laddr=('::1', 54978, 0, 0), raddr=('::1', 5672, 0, 0)>
INFO:pika.adapters.blocking_connection:User-initiated close: result=BlockingConnection__OnClosedArgs(connection=<SelectConnection CLOSED transport=None params=<ConnectionParameters host=localhost port=5672 virtual_host=/ ssl=False>>, error=ConnectionClosedByClient: (200) 'Normal shutdown')
INFO:pika.adapters.utils.connection_workflow:Pika version 1.2.1 connecting to ('::1', 5672, 0, 0)
INFO:pika.adapters.utils.io_services_utils:Socket connected: <socket.socket fd=1636, family=AddressFamily.AF_INET6, type=SocketKind.SOCK_STREAM, proto=6, laddr=('::1', 54981, 0, 0), raddr=('::1', 5672, 0, 0)>
INFO:pika.adapters.utils.connection_workflow:Streaming transport linked up: (<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x0000014D455CF4C0>, _StreamingProtocolShim: <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x0000014D455CF4C0> params=<ConnectionParameters host=localhost port=5672 virtual_host=/ ssl=False>>).
INFO:pika.adapters.utils.connection_workflow:AMQPConnector - reporting success: <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x0000014D455CF4C0> params=<ConnectionParameters host=localhost port=5672 virtual_host=/ ssl=False>>
INFO:pika.adapters.utils.connection_workflow:AMQPConnectionWorkflow - reporting success: <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x0000014D455CF4C0> params=<ConnectionParameters host=localhost port=5672 virtual_host=/ ssl=False>>
INFO:pika.adapters.blocking_connection:Connection workflow succeeded: <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x0000014D455CF4C0> params=<ConnectionParameters host=localhost port=5672 virtual_host=/ ssl=False>>
INFO:pika.adapters.blocking_connection:Created channel=1
INFO:root:Started Consuming
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
